Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,Med10_SOG,Trim10_SOG,Avg5_SOG,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result
2026-01-05,VGK@SJS,Ty Dellandrea,SJS,C,VGK,,,,50.0,62.2,63.7,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Brock Boeser,VAN,R,MTL,,,,50.0,88.6,63.7,,,,,,,,,,,,,2.4095633759557717,2.1532144646869593,50.0,41.3,50.0,41.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Lawson Crouse,UTA,L,CBJ,,,,50.0,86.0,63.7,,,,,,,,,,,,,2.5829752867065094,2.5004038119851395,50.0,74.4,50.0,74.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,ANA@BUF,Ryan Poehling,ANA,C,BUF,,,,50.0,58.2,73.6,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Calle Jarnkrok,TOR,C,COL,,,,50.0,46.3,7.3,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,ANA@BUF,Ross Johnston,ANA,L,BUF,,,,50.0,45.5,63.7,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Kent Johnson,CBJ,C,UTA,,,,50.0,63.0,59.1,,,,,,,,,,,,,2.3006725398557215,1.9052581869107135,50.0,21.0,50.0,21.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Matias Maccelli,TOR,L,COL,,,,50.0,43.3,63.7,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Easton Cowan,TOR,R,COL,,,,50.0,60.0,54.0,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Artturi Lehkonen,COL,L,TOR,,,,50.0,98.7,89.9,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Mattias Samuelsson,BUF,D,FLA,,,,50.0,47.4,76.5,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Jake Evans,MTL,C,VAN,,,,50.0,64.9,43.0,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Reilly Smith,VGK,R,SJS,,,,50.0,56.2,43.0,,,,,,,,,,,,,2.622276941631699,2.532726952938516,50.0,79.9,50.0,79.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Sam Reinhart,FLA,C,BUF,,,,50.0,99.3,92.7,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Brandon Tanev,UTA,L,CBJ,,,,50.0,31.0,19.1,,,,,,,,,,,,,2.5829752867065094,2.5004038119851395,50.0,74.4,50.0,74.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Tanner Jeannot,BOS,L,PIT,,,,50.0,70.7,70.9,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,EDM@CHI,Sam Rinzel,CHI,D,EDM,,,,50.0,39.4,54.0,,,,,,,,,,,,,2.5059895114545956,2.384764007728402,50.0,59.0,50.0,59.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Lukas Reichel,VAN,L,MTL,,,,50.0,41.4,31.4,,,,,,,,,,,,,2.4095633759557717,2.1532144646869593,50.0,41.3,50.0,41.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Danila Yurov,MIN,R,NJD,,,,50.0,68.1,67.5,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Noah Gregor,FLA,L,BUF,,,,50.0,27.4,26.3,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Samuel Helenius,LAK,C,DAL,,,,50.0,5.9,7.3,,,,,,,,,,,,,2.362511763333789,2.200648290395489,50.0,39.0,50.0,39.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Cale Makar,COL,D,TOR,,,,50.0,85.4,99.2,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Nathan Bastian,DAL,R,LAK,,,,50.0,30.0,7.3,,,,,,,,,,,,,2.2119651749720517,1.7683525864697314,50.0,17.7,50.0,17.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Jordan Greenway,BUF,L,FLA,,,,50.0,41.9,31.4,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Daemon Hunt,MIN,D,NJD,,,,50.0,7.6,26.3,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Carson Lambos,MIN,D,NJD,,,,50.0,3.8,7.3,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,SEA@NYR,Berkly Catton,SEA,C,NYR,,,,50.0,44.3,43.0,,,,,,,,,,,,,2.3089910965539513,2.1589703372237854,50.0,32.5,50.0,32.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Brady Martin,NSH,C,WSH,,,,50.0,4.9,19.1,,,,,,,,,,,,,2.53865686440473,2.321588353365094,50.0,65.5,50.0,65.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Brenden Dillon,NJD,D,MIN,,,,50.0,20.3,59.1,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Martin Fehrvry,WSH,D,NSH,,,,50.0,48.3,63.7,,,,,,,,,,,,,2.460318262187421,2.4248547613033593,50.0,57.6,50.0,57.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,EDM@CHI,Ryan Greene,CHI,C,EDM,,,,50.0,74.2,70.9,,,,,,,,,,,,,2.5059895114545956,2.384764007728402,50.0,59.0,50.0,59.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Sean Walker,CAR,D,DET,,,,50.0,65.5,54.0,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Blake Lizotte,PIT,C,BOS,,,,50.0,60.1,43.0,,,,,,,,,,,,,2.6831982460802553,2.5411905394631944,50.0,82.4,50.0,82.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Joshua Roy,MTL,R,VAN,,,,50.0,5.1,7.3,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,SEA@NYR,Alexis Lafrenire,NYR,L,SEA,,,,50.0,85.8,82.5,,,,,,,,,,,,,2.4967343515718317,2.5311952019111033,50.0,67.7,50.0,67.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Cole Caufield,MTL,R,VAN,,,,50.0,98.0,91.4,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Juraj Slafkovsk,MTL,L,VAN,,,,50.0,95.2,86.9,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Dante Fabbro,CBJ,D,UTA,,,,50.0,23.3,37.0,,,,,,,,,,,,,2.3006725398557215,1.9052581869107135,50.0,21.0,50.0,21.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Jacob Quillan,TOR,C,COL,,,,50.0,1.8,7.3,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CGY@PIT,Matvei Gridin,CGY,R,PIT,,,,50.0,13.4,7.3,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Max Crozier,TBL,D,PHI,,,,50.0,23.0,59.1,,,,,,,,,,,,,2.201746471878492,2.0560360882340767,50.0,21.8,50.0,21.8,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Ben Chiarot,DET,D,CAR,,,,50.0,34.9,43.0,,,,,,,,,,,,,2.2553745616067364,1.9556933204445048,50.0,23.1,50.0,23.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Brock Faber,MIN,D,NJD,,,,50.0,60.5,79.6,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Nicolas Aube-Kubel,MIN,R,NJD,,,,50.0,17.3,19.1,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Jake Christiansen,CBJ,D,UTA,,,,50.0,16.9,19.1,,,,,,,,,,,,,2.3006725398557215,1.9052581869107135,50.0,21.0,50.0,21.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Ryan O'Reilly,NSH,C,WSH,,,,50.0,86.1,95.3,,,,,,,,,,,,,2.53865686440473,2.321588353365094,50.0,65.5,50.0,65.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Alexandre Texier,MTL,L,VAN,,,,50.0,44.0,48.7,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Bobby McMann,TOR,C,COL,,,,50.0,79.0,67.5,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NYI@MIN,Casey Cizikas,NYI,C,MIN,,,,50.0,61.6,43.0,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Mason Appleton,DET,C,CAR,,,,50.0,48.3,48.7,,,,,,,,,,,,,2.2553745616067364,1.9556933204445048,50.0,23.1,50.0,23.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Ryan Hartman,MIN,R,NJD,,,,50.0,78.8,54.0,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Nick Perbix,NSH,D,WSH,,,,50.0,37.8,43.0,,,,,,,,,,,,,2.53865686440473,2.321588353365094,50.0,65.5,50.0,65.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Brent Burns,COL,D,TOR,,,,50.0,52.7,82.5,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Sebastian Aho,CAR,C,DET,,,,50.0,95.9,96.3,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Shakir Mukhamadullin,SJS,D,VGK,,,,50.0,16.1,37.0,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Braeden Bowman,VGK,R,SJS,,,,50.0,76.4,63.7,,,,,,,,,,,,,2.622276941631699,2.532726952938516,50.0,79.9,50.0,79.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Martin Necas,COL,C,TOR,,,,50.0,91.5,99.0,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Jiri Kulich,BUF,C,FLA,,,,50.0,41.7,26.3,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Jaycob Megna,VGK,D,SJS,,,,50.0,0.7,7.3,,,,,,,,,,,,,2.622276941631699,2.532726952938516,50.0,79.9,50.0,79.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Brendan Gallagher,MTL,R,VAN,,,,50.0,83.9,70.9,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@WPG,Vladislav Namestnikov,WPG,C,NJD,,,,50.0,68.9,26.3,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Connor Clifton,PIT,D,BOS,,,,50.0,11.5,7.3,,,,,,,,,,,,,2.6831982460802553,2.5411905394631944,50.0,82.4,50.0,82.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Stefan Noesen,NJD,R,MIN,,,,50.0,76.2,37.0,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Hayden Hodgson,OTT,R,FLA,,,,50.0,15.6,7.3,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Ilya Solovyov,COL,D,TOR,,,,50.0,13.7,7.3,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Jack Finley,TBL,C,PHI,,,,50.0,32.2,19.1,,,,,,,,,,,,,2.201746471878492,2.0560360882340767,50.0,21.8,50.0,21.8,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Brett Pesce,NJD,D,MIN,,,,50.0,24.4,43.0,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Barclay Goodrow,SJS,C,VGK,,,,50.0,61.9,43.0,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Oskar Bck,DAL,C,LAK,,,,50.0,45.1,37.0,,,,,,,,,,,,,2.2119651749720517,1.7683525864697314,50.0,17.7,50.0,17.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Dakota Mermis,TOR,D,COL,,,,50.0,7.6,7.3,,,,,,,,,,,,,2.3112288526349323,2.293724115960497,50.0,41.0,50.0,41.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,STL@VGK,Philip Broberg,STL,D,VGK,,,,50.0,54.0,70.9,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Victor Soderstrom,BOS,D,PIT,,,,50.0,7.9,19.1,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@MIN,Cody Glass,NJD,C,MIN,,,,50.0,67.7,26.3,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Bogdan Trineyev,WSH,R,NSH,,,,50.0,6.4,7.3,,,,,,,,,,,,,2.460318262187421,2.4248547613033593,50.0,57.6,50.0,57.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Sam Steel,DAL,C,LAK,,,,50.0,73.7,59.1,,,,,,,,,,,,,2.2119651749720517,1.7683525864697314,50.0,17.7,50.0,17.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Seth Jones,FLA,D,BUF,,,,50.0,66.5,88.4,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Morgan Geekie,BOS,C,PIT,,,,50.0,91.8,85.1,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Jeff Malott,LAK,L,DAL,,,,50.0,51.3,7.3,,,,,,,,,,,,,2.362511763333789,2.200648290395489,50.0,39.0,50.0,39.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,ANA@BUF,Chris Kreider,ANA,L,BUF,,,,50.0,92.7,63.7,,,,,,,,,,,,,2.446759475801308,2.173672707481142,50.0,45.9,50.0,45.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Igor Chernyshov,SJS,L,VGK,,,,50.0,54.1,43.0,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Drake Batherson,OTT,R,FLA,,,,50.0,89.3,93.6,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NYI@MIN,Tony DeAngelo,NYI,D,MIN,,,,50.0,51.0,76.5,,,,,,,,,,,,,2.4001480373485893,1.915233197375421,50.0,29.3,50.0,29.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Cam York,PHI,D,TBL,,,,50.0,50.8,79.6,,,,,,,,,,,,,2.3170715088747316,2.238272067591047,50.0,41.1,50.0,41.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,EDM@CHI,Sam Lafferty,CHI,C,EDM,,,,50.0,19.0,19.1,,,,,,,,,,,,,2.5059895114545956,2.384764007728402,50.0,59.0,50.0,59.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CBJ@UTA,Danton Heinen,CBJ,L,UTA,,,,50.0,39.9,19.1,,,,,,,,,,,,,2.3006725398557215,1.9052581869107135,50.0,21.0,50.0,21.0,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Adam Engstrom,MTL,D,VAN,,,,50.0,10.9,7.3,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Parker Kelly,COL,C,TOR,,,,50.0,68.7,48.7,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Elias Lindholm,BOS,C,PIT,,,,50.0,74.3,89.9,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Luke Evangelista,NSH,R,WSH,,,,50.0,80.6,95.3,,,,,,,,,,,,,2.53865686440473,2.321588353365094,50.0,65.5,50.0,65.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Brayden Point,TBL,C,PHI,,,,50.0,82.9,85.1,,,,,,,,,,,,,2.201746471878492,2.0560360882340767,50.0,21.8,50.0,21.8,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Shayne Gostisbehere,CAR,D,DET,,,,50.0,62.2,96.3,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Jake DeBrusk,VAN,L,MTL,,,,50.0,98.2,67.5,,,,,,,,,,,,,2.4095633759557717,2.1532144646869593,50.0,41.3,50.0,41.3,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Nick Cousins,OTT,C,FLA,,,,50.0,51.7,37.0,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,William Carrier,CAR,L,DET,,,,50.0,62.7,43.0,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Dennis Gilbert,OTT,D,FLA,,,,50.0,0.7,7.3,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Charles Alexis Legault,CAR,D,DET,,,,50.0,22.8,19.1,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,SEA@NYR,Will Borgen,NYR,D,SEA,,,,50.0,25.0,26.3,,,,,,,,,,,,,2.4967343515718317,2.5311952019111033,50.0,67.7,50.0,67.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Anthony Cirelli,TBL,C,PHI,,,,50.0,91.7,76.5,,,,,,,,,,,,,2.201746471878492,2.0560360882340767,50.0,21.8,50.0,21.8,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,Parker Wotherspoon,PIT,D,BOS,,,,50.0,28.0,76.5,,,,,,,,,,,,,2.6831982460802553,2.5411905394631944,50.0,82.4,50.0,82.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VGK@SJS,Mario Ferraro,SJS,D,VGK,,,,50.0,37.2,54.0,,,,,,,,,,,,,2.1389616091318557,2.0780825704483,50.0,22.6,50.0,22.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Adam Ginning,PHI,D,TBL,,,,50.0,4.6,7.3,,,,,,,,,,,,,2.3170715088747316,2.238272067591047,50.0,41.1,50.0,41.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Joakim Kemell,NSH,R,WSH,,,,50.0,3.1,7.3,,,,,,,,,,,,,2.53865686440473,2.321588353365094,50.0,65.5,50.0,65.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,WSH@NSH,Rasmus Sandin,WSH,D,NSH,,,,50.0,34.0,70.9,,,,,,,,,,,,,2.460318262187421,2.4248547613033593,50.0,57.6,50.0,57.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,VAN@MTL,Lane Hutson,MTL,D,VAN,,,,50.0,61.0,99.2,,,,,,,,,,,,,2.6961913495595695,2.4835732494258,50.0,74.9,50.0,74.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,PIT@BOS,David Pastrnak,BOS,R,PIT,,,,50.0,97.1,98.0,,,,,,,,,,,,,2.5302800786411836,2.49460147613369,50.0,69.6,50.0,69.6,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,CAR@DET,Alexander Nikishin,CAR,D,DET,,,,50.0,58.6,70.9,,,,,,,,,,,,,2.521235430688774,2.4483478342440375,50.0,64.7,50.0,64.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Thomas Chabot,OTT,D,FLA,,,,50.0,41.9,70.9,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@BUF,Bowen Byram,BUF,D,FLA,,,,50.0,67.5,70.9,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,SEA@NYR,Jordan Eberle,SEA,R,NYR,,,,50.0,97.0,76.5,,,,,,,,,,,,,2.3089910965539513,2.1589703372237854,50.0,32.5,50.0,32.5,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,NJD@WPG,Mark Scheifele,WPG,C,NJD,,,,50.0,95.1,97.6,,,,,,,,,,,,,2.520770392749245,2.520770392749245,50.0,69.1,50.0,69.1,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,SEA@NYR,J.T. Miller,NYR,C,SEA,,,,50.0,88.4,73.6,,,,,,,,,,,,,2.4967343515718317,2.5311952019111033,50.0,67.7,50.0,67.7,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TBL@PHI,Erik Cernak,TBL,D,PHI,,,,50.0,16.1,37.0,,,,,,,,,,,,,2.201746471878492,2.0560360882340767,50.0,21.8,50.0,21.8,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,FLA@OTT,Tyler Kleven,OTT,D,FLA,,,,50.0,36.4,43.0,,,,,,,,,,,,,2.4078763760401056,2.2016641686908884,50.0,44.9,50.0,44.9,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,TOR@COL,Jack Drury,COL,C,TOR,,,,50.0,75.9,48.7,,,,,,,,,,,,,2.450794265788454,2.0631538163502516,50.0,41.4,50.0,41.4,,,,,,,,,,,,,0,0,0,,0,,,
2026-01-05,DAL@LAK,Lian Bichsel,DAL,D,LAK,,,,50.0,16.7,26.3,,,,,,,,,,,,,2.2119651749720517,1.7683525864697314,50.0,17.7,50.0,17.7,,,,,,,,,,,,,0,0,0,,0,,,
